agency_cd	site_no	datetime	tz_cd	X05_00045	X05_00045_cd
USGS	433615088202501	2014-05-13 06:42:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:43:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:44:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:46:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:47:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:48:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:49:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:50:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:51:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:52:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:53:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:54:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:55:00	CDT	0.009	P
USGS	433615088202501	2014-05-13 06:56:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:57:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:58:00	CDT	0	P
USGS	433615088202501	2014-05-13 06:59:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:01:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:02:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:03:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:04:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:05:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:06:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:07:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:08:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:09:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:10:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:11:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:12:00	CDT	0.009	P
USGS	433615088202501	2014-05-13 07:13:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:14:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:16:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:17:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:18:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:19:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:20:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:21:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:22:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:23:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:24:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:25:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:26:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:27:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:28:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:29:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:31:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:32:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:33:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:34:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:35:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:36:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:37:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:38:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:39:00	CDT	0.009	P
USGS	433615088202501	2014-05-13 07:40:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:41:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:42:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:43:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:44:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:46:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:47:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:48:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:49:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:50:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:51:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:52:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:53:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:54:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:55:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:56:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:57:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:58:00	CDT	0	P
USGS	433615088202501	2014-05-13 07:59:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:01:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:02:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:03:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:04:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:05:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:06:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:07:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:08:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:09:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:10:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:11:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:12:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:13:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:14:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:16:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:17:00	CDT	0.009	P
USGS	433615088202501	2014-05-13 08:18:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:19:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:20:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:21:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:22:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:23:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:24:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:25:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:26:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:27:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:28:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:29:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:31:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:32:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:33:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:34:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:35:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:36:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:37:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:38:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:39:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:40:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:41:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:42:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:43:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:44:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:46:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:47:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:48:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:49:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:50:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:51:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:52:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:53:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:54:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:55:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:56:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:57:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:58:00	CDT	0	P
USGS	433615088202501	2014-05-13 08:59:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:01:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:02:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:03:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:04:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:05:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:06:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:07:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:08:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:09:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:10:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:11:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:12:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:13:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:14:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:16:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:17:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:18:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:19:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:20:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:21:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:22:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:23:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:24:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:25:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:26:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:27:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:28:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:29:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:31:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:32:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:33:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:34:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:41:00	CDT	0	P
USGS	433615088202501	2014-05-13 09:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 10:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 10:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 10:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 10:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 10:56:00	CDT	0.009	P
USGS	433615088202501	2014-05-13 11:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 11:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 11:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 11:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 12:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 12:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 12:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 12:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 13:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 13:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 13:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 13:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 14:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 14:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 14:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 14:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 15:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 15:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 15:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 15:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 16:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 16:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 16:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 16:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 17:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 17:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 17:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 17:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 18:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 18:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 18:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 18:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 19:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 19:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 19:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 19:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 20:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 20:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 20:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 20:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 21:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 21:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 21:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 21:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 22:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 22:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 22:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 22:45:00	CDT	0	P
USGS	433615088202501	2014-05-13 23:00:00	CDT	0	P
USGS	433615088202501	2014-05-13 23:15:00	CDT	0	P
USGS	433615088202501	2014-05-13 23:30:00	CDT	0	P
USGS	433615088202501	2014-05-13 23:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 00:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 00:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 00:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 00:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 01:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 01:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 01:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 01:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 02:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 02:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 02:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 02:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 03:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 03:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 03:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 03:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 04:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 04:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 04:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 04:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 05:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 05:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 05:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 05:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 06:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 06:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 06:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 06:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 07:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 07:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 07:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 07:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 08:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 08:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 08:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 08:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 09:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 09:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 09:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 09:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 10:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 10:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 10:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 10:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 11:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 11:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 11:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 11:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 12:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 12:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 12:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 12:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 13:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 13:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 13:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 13:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 14:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 14:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 14:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 14:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 15:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 15:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 15:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 15:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 16:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 16:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 16:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 16:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 17:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 17:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 17:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 17:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 18:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 18:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 18:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 18:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 19:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 19:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 19:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 19:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 20:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 20:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 20:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 20:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 21:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 21:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 21:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 21:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 22:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 22:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 22:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 22:45:00	CDT	0	P
USGS	433615088202501	2014-05-14 23:00:00	CDT	0	P
USGS	433615088202501	2014-05-14 23:15:00	CDT	0	P
USGS	433615088202501	2014-05-14 23:30:00	CDT	0	P
USGS	433615088202501	2014-05-14 23:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 00:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 00:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 00:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 00:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 01:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 01:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 01:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 01:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 02:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 02:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 02:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 02:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 03:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 03:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 03:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 03:40:00	CDT	0.009	P
USGS	433615088202501	2014-05-15 03:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 04:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 04:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 04:22:00	CDT	0.009	P
USGS	433615088202501	2014-05-15 04:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 04:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 05:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 05:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 05:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 05:36:00	CDT	0.009	P
USGS	433615088202501	2014-05-15 05:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 06:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 06:09:00	CDT	0.009	P
USGS	433615088202501	2014-05-15 06:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 06:28:00	CDT	0.009	P
USGS	433615088202501	2014-05-15 06:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 06:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 06:51:00	CDT	0.009	P
USGS	433615088202501	2014-05-15 07:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 07:12:00	CDT	0.009	P
USGS	433615088202501	2014-05-15 07:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 07:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 07:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 07:54:00	CDT	0.009	P
USGS	433615088202501	2014-05-15 08:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 08:13:00	CDT	0.009	P
USGS	433615088202501	2014-05-15 08:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 08:24:00	CDT	0.009	P
USGS	433615088202501	2014-05-15 08:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 08:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 08:52:00	CDT	0.009	P
USGS	433615088202501	2014-05-15 09:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 09:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 09:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 09:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 10:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 10:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 10:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 10:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 11:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 11:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 11:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 11:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 12:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 12:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 12:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 12:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 13:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 13:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 13:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 13:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 14:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 14:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 14:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 14:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 15:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 15:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 15:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 15:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 16:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 16:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 16:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 16:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 17:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 17:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 17:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 17:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 18:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 18:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 18:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 18:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 19:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 19:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 19:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 19:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 20:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 20:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 20:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 20:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 21:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 21:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 21:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 21:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 22:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 22:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 22:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 22:45:00	CDT	0	P
USGS	433615088202501	2014-05-15 23:00:00	CDT	0	P
USGS	433615088202501	2014-05-15 23:15:00	CDT	0	P
USGS	433615088202501	2014-05-15 23:30:00	CDT	0	P
USGS	433615088202501	2014-05-15 23:45:00	CDT	0	P
USGS	433615088202501	2014-05-16 00:00:00	CDT	0	P
USGS	433615088202501	2014-05-16 00:15:00	CDT	0	P
USGS	433615088202501	2014-05-16 00:30:00	CDT	0	P
USGS	433615088202501	2014-05-16 00:45:00	CDT	0	P
USGS	433615088202501	2014-05-16 01:00:00	CDT	0	P
USGS	433615088202501	2014-05-16 01:15:00	CDT	0	P
USGS	433615088202501	2014-05-16 01:30:00	CDT	0	P
USGS	433615088202501	2014-05-16 01:45:00	CDT	0	P
USGS	433615088202501	2014-05-16 02:00:00	CDT	0	P
USGS	433615088202501	2014-05-16 02:15:00	CDT	0	P
USGS	433615088202501	2014-05-16 02:30:00	CDT	0	P
USGS	433615088202501	2014-05-16 02:45:00	CDT	0	P
USGS	433615088202501	2014-05-16 03:00:00	CDT	0	P
USGS	433615088202501	2014-05-16 03:15:00	CDT	0	P
